sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
92868,1040,0,0,0,6.67,9.99,
92869,1039,0,0,0,10.67,14.99,
92870,1010,0,0,0,116.25,159.99,
92871,1011,0,0,0,116.25,159.99,
92872,1012,0,0,0,116.25,159.99,
92873,1055,0,0,0,116.25,159.99,
92875,1057,0,0,0,116.25,159.99,
92876,1061,0,0,0,116.25,159.99,
92877,1062,0,0,0,116.25,159.99,
92878,1063,0,0,0,116.25,159.99,
92879,1064,0,0,0,116.25,159.99,
92880,1065,0,0,0,116.25,159.99,
92881,1013,0,0,0,166.25,219.99,
92882,1060,0,0,0,166.25,219.99,
92883,1014,0,0,0,166.25,219.99,
92885,ORI122424110,5,3,2,92.33,,113.90
92887,RT320,5,5,0,31.65,56.99,
92890,ORI242441110,10,5,5,163.29,,201.45
92891,10-960,0,0,0,17.60,,
92893,4617,2,2,0,19.44,,
92895,IC900103-6-0-202,4,4,0,861.25,,
92896,MA5183-0-0-101,13,5,8,61.87,,
92897,MA5283-0-0-101,12,6,6,61.87,,
92898,MA7214-0-0-102,6,6,0,61.87,,
92899,MA2014-0-0-102,0,0,0,24.07,,
92900,MA7114-0-0-102,50,30,20,24.07,,
92901,MA7113-0-0-102,11,4,7,24.07,,
92902,MA7116-0-0-102,7,4,3,13.75,,
92903,MA4031-0-0-101,8,6,2,24.07,,
92904,MA3181-0-0-101,6,3,3,34.37,,
92905,MA3070-0-0-101,6,5,1,13.75,,
92907,010-12881-06,0,0,0,79.98,,
92908,010-12881-02,7,7,0,103.99,,
92909,140-24V,0,0,0,32.59,,
92910,MA228202-13-0-101,0,0,0,361.00,,
92911,MA228203-13-0-101,0,0,0,373.00,,
92912,MA260102-191-0-243,0,0,0,21.55,,29.99
92913,MA260202-191-0-243,0,0,0,25.15,,34.99
92914,MA260302-191-0-243,0,0,0,28.75,,39.99
92915,MA260402-191-0-243,0,0,0,32.35,,44.99
92916,MA260502-191-0-243,0,0,0,39.53,,54.99
92917,MA261102-13-0-202,2,2,0,197.65,,274.99
92918,MA261202-13-0-202,6,2,4,229.99,,319.99
92919,MA261502-168-0-233,0,0,0,86.24,,119.99
92920,MA261702-168-0-233,0,0,0,118.59,,164.99
92921,MA3032-13-0-101,31,21,10,62.44,,64.99
92922,11810,11,11,0,317.87,,
92923,11811,35,27,8,309.04,,
92924,11812,0,0,0,317.87,,
92926,11842,4,4,0,402.01,,
92927,MA600302-269-S-267,0,0,0,34.39,,54.99
92928,MA600302-269-M-267,0,0,0,34.39,,54.99
92929,MA600302-269-L-267,2,2,0,34.39,,54.99
92930,MA600302-269-XL-267,0,0,0,34.39,,54.99
92936,MA600402-262-XS-228,0,0,0,37.51,,59.99
92937,MA600402-262-S-228,0,0,0,37.51,,59.99
92938,MA600402-262-M-228,0,0,0,37.51,,59.99
92939,MA600402-262-L-228,0,0,0,37.51,,59.99
92940,MA600402-262-XL-228,0,0,0,37.51,,59.99
92941,MA600502-262-XS-267,0,0,0,40.63,,64.99
92942,MA600502-262-S-267,0,0,0,40.63,,64.99
92943,MA600502-262-M-267,0,0,0,40.63,,64.99
92944,MA600502-262-L-267,1,1,0,40.63,,64.99
92945,MA600502-262-XL-267,2,2,0,40.63,,64.99
92946,MA7632-13-0-101,33,33,0,16.25,,19.99
92947,MA7637-13-0-101,6,6,0,12.51,,19.99
92948,MA7206-0-0-102,1,1,0,53.75,,
92949,MA9210-0-0-205,0,0,0,93.75,,149.99
92950,MC1536-2-S-206,0,0,0,325.60,,
92951,MC1536-2-M-206,0,0,0,325.60,,
92952,MC1536-2-L-206,0,0,0,325.60,,
92953,MC1536-2-XL-206,0,0,0,325.60,,
92954,MC1536-2-XXL-206,0,0,0,325.60,,
92955,MC1536-2-XXXL-206,0,0,0,325.60,,
92956,MC1536-4-S-206,0,0,0,325.60,,
92957,MC1536-4-M-206,0,0,0,325.60,,
92958,MC1536-4-L-206,0,0,0,325.60,,
92959,MC1536-4-XL-206,0,0,0,325.60,,
92960,MC1536-4-XXL-206,0,0,0,325.60,,
92961,MC1536-4-XXXL-206,0,0,0,325.60,,
92962,MC5446-123-S-206,0,0,0,340.99,,
92963,MC5446-123-M-206,0,0,0,340.99,,
92964,MC5446-123-L-206,0,0,0,340.99,,
92965,MC5446-123-XL-206,0,0,0,340.99,,
92966,MC5446-123-XXL-206,0,0,0,340.99,,
92967,MC5446-123-XXXL-206,0,0,0,340.99,,
92968,MC5446-33-S-206,0,0,0,340.99,,
92969,MC5446-33-M-206,0,0,0,340.99,,
92970,MC5446-33-L-206,0,0,0,340.99,,
92971,MC5446-33XL-206,0,0,0,340.99,,
92972,MC5446-33-XXL-206,0,0,0,340.99,,
92973,MC5446-33-XXXL-206,0,0,0,340.99,,
92974,MJ5246-123-S-206,1,1,0,336.00,,
92975,MJ5246-123-M-206,0,0,0,336.00,,
92976,MJ5246-123-L-206,0,0,0,336.00,,
92977,MJ5246-123-XL-206,0,0,0,336.00,,
92978,MJ5246-123-XXL-206,0,0,0,336.00,,
92979,MJ5246-123-XXXL-206,0,0,0,336.00,,
92980,MJ5246-13-S-206,0,0,0,336.00,,
92981,MJ5246-13-M-206,2,2,0,336.00,,
92982,MJ5246-13-L-206,2,2,0,336.00,,
92983,MJ5246-13-XL-206,2,2,0,336.00,,
92984,MJ5246-13-XXL-206,0,0,0,336.00,,
92985,MJ5246-13-XXXL-206,0,0,0,336.00,,
92986,MJ5246-33-S-206,0,0,0,336.00,,
92987,MJ5246-33-M-206,0,0,0,336.00,,
92988,MJ5246-33-L-206,0,0,0,336.00,,
92989,MJ5246-33-XL-206,0,0,0,336.00,,
92990,MJ5246-33-XXL-206,0,0,0,336.00,,
92991,MJ5246-33-XXXL-206,0,0,0,336.00,,
92992,MP4212-13-S-101,0,0,0,306.25,,
92993,MP4212-13-M-101,0,0,0,306.25,,
92994,MP4212-13-L-101,0,0,0,306.25,,
92995,MP4212-13-XL-101,0,0,0,306.25,,
92996,MP4212-13-XXL-101,0,0,0,306.25,,
92997,MP4240-13-S-206,0,0,0,373.39,,
92998,MP4240-13-M-206,0,0,0,373.39,,
92999,MP4240-13-L-206,0,0,0,373.39,,
93000,MP4240-13-XL-206,0,0,0,373.39,,
93001,MP4240-13-XXL-206,0,0,0,373.39,,
93002,MP4240-13-XXXL-206,0,0,0,373.39,,
93003,MIS210HR-4-0-209,0,0,0,425.00,,
93004,MIS220HR-4-0-209,0,0,0,425.00,,
93005,MIS230HR-4-0-209,7,6,1,443.75,,
93006,MIS240HR-4-0-209,1,1,0,481.25,,
93012,MRD030-2-0-311,23,3,20,93.75,,
93013,MRD075-0-0-215,29,18,11,43.11,,
93014,MRD100-0-0-101,2,2,0,206.57,,
93015,MRD175-251-0-215,17,12,5,56.16,,
93016,MRD190-0-0-215,56,23,33,35.08,,
93017,MRD500-4-0-215,9,7,2,50.31,,69.99
93018,MRK110-25-0-102,0,0,0,487.44,,
93022,MRV15002-251-0-206,16,11,5,217.80,,
93023,MRV170-251-0-206,7,4,3,295.93,,
93024,MS2175-2-XS-206,0,0,0,599.99,,
93025,MS2175-2-S-206,0,0,0,599.99,,
93026,MS2175-2-M-206,2,2,0,599.99,,
93027,MS2175-2-L-206,0,0,0,599.99,,
93028,MS2175-2-XL-206,0,0,0,599.99,,
93029,MS2175-2-XXL-206,0,0,0,599.99,,
93030,MS2175-2-XXXL-206,0,0,0,599.99,,
93031,MS2175-33-XS-206,0,0,0,599.99,,
93032,MS2175-33-S-206,1,1,0,599.99,,
93033,MS2175-33-M-206,2,2,0,599.99,,
93034,MS2175-33-L-206,2,2,0,599.99,,
93035,MS2175-33-XL-206,2,2,0,599.99,,
93036,MS2175-33-XXL-206,0,0,0,599.99,,
93037,MS2175-33-XXXL-206,0,0,0,599.99,,
93042,MSL600GS-13-XS-101,0,0,0,235.47,,
93043,MSL600GS-13-S-101,0,0,0,235.47,,
93044,MSL600GS-13-M-101,0,0,0,235.47,,
93045,MSL600GS-13-L1-101,2,2,0,235.47,,
93046,MSL600GS-13-L2-101,0,0,0,235.47,,
93047,MSL600GS-13-XL-101,1,1,0,235.47,,
93048,MSL600GS-13-XXL-101,0,0,0,235.47,,
93049,MSL600GS-13-XXXL-101,0,0,0,235.47,,
93050,MSL606-13-0-101,0,0,0,30.35,,
93051,MV1254T1-2-S/M-216,16,9,7,70.45,,
93052,MV1254T1-2-L/XL-216,0,0,0,70.45,,
93053,MV1254T1-2-XXL/XXXL-216,16,16,0,70.45,,
93054,MV1254T1-2-4XL/5XL-216,0,0,0,70.45,,
93055,MV1254T3-239-S/M-216,0,0,0,107.11,,
93056,MV1254T3-239-L/XL-216,0,0,0,107.11,,
93057,MV1254T3-239-XXL/XXXL-216,7,6,1,107.11,,
93058,MV1254T3-239-4XL/5XL-216,0,0,0,107.11,,
93059,FNTCDEX08000A00,0,0,0,54.45,,
93061,FVEFF130CNLDA00,0,0,0,12.35,,
93062,FVEFF225CNLDA00,0,0,0,12.35,,
93063,FVEFF150CNLDA00,0,0,0,12.35,,
93064,FVEFF250CNLDA00,0,0,0,12.35,,
93065,FVEFF325CNLDA00,0,0,0,12.35,,
93066,FVEFPTFH3000A00,0,0,0,54.45,,
93068,FGTLV1250100A00,0,0,0,211.63,,
93069,FGTLV1400100A00,0,0,0,319.44,,
93070,FGTLV1850100A00,0,0,0,327.43,,
93076,61392C,0,0,0,506.29,,
93081,02152,3,0,3,17.21,,
93084,11920,0,0,0,33.03,,
93085,11921,0,0,0,31.44,,
93086,11922,0,0,0,30.71,,
93089,01201,2,0,2,7.56,,
93090,01202,0,0,0,8.80,,
93092,01203,3,0,3,11.29,,
93093,01204,3,0,3,17.77,,
93094,01205,1,0,1,28.68,,
93095,01211,0,0,0,8.91,,
93096,01212,4,0,4,10.64,,
93097,01213,1,0,1,13.83,,
93098,01214,7,0,7,21.49,,
93099,01222,1,0,1,13.23,,
93100,01223,0,0,0,14.75,,
93101,01224,1,0,1,23.81,,
93102,01241,0,0,0,9.29,,
93103,01242,0,0,0,10.27,,
93104,01243,2,0,2,13.07,,
93105,01244,0,0,0,20.47,,
93106,01245,2,0,2,33.53,,
93107,01246,0,0,0,53.03,,
93108,01262,0,0,0,15.99,,
93109,01401,3,1,2,11.72,,
93110,01402,0,0,0,14.25,,
93111,01403,0,0,0,18.15,,
93112,01404,0,0,0,27.49,,
93113,01405,3,0,3,42.72,,
93114,01406,2,0,2,65.01,,
93115,01411,1,0,1,14.25,,
93116,01412,0,0,0,16.69,,
93117,01413,1,0,1,22.63,,
93118,01414,3,0,3,35.32,,
93119,01415,3,0,3,56.81,,
93120,01422,0,0,0,18.31,,
93121,01423,0,0,0,24.41,,
93122,01424,1,0,1,37.43,,
93123,01432,1,0,1,16.41,,
93124,01433,0,0,0,21.97,,
93125,01434,3,0,3,39.64,,
93126,01441,2,0,2,13.23,,
93127,01442,2,0,2,15.55,,
93128,01443,0,0,0,20.20,,
93129,01444,2,0,2,29.92,,
93130,01445,0,0,0,47.73,,
93131,01494,0,0,0,47.41,,
93132,01495,4,1,3,73.49,,
93133,02284,1,0,1,23.92,,
93134,02313,4,0,4,17.60,,
93135,02315,0,0,0,22.84,,
93136,02316,2,0,2,30.56,,
93137,02323,4,0,4,19.17,,
93138,02325,0,0,0,25.11,,
93139,02326,0,0,0,33.11,,
93140,02327,0,0,0,55.13,,
93141,02328,2,0,2,66.15,,
93142,02333,3,0,3,15.49,,
93143,PIN242510500,5,2,3,78.55,,96.90
93144,02335,3,0,3,20.95,,
93145,02336,4,0,4,27.32,,
93146,02337,2,0,2,46.33,,
93147,02373,0,0,0,56.32,,
93148,58243,0,0,0,17.04,,
93149,02375,0,0,0,80.47,,
93150,02377,2,0,2,125.12,,
93151,58269,5,3,2,48.59,,
93155,58270,0,0,0,48.59,,
93156,MALRB2-25-S/M-253,0,0,0,18.75,,29.99
93157,MALRB2-25-L/XL-253,0,0,0,18.75,,29.99
93159,69043,9,5,4,28.89,,
93160,"200-024G2 6M",1,1,0,276.36,,352.36
93163,MD201403-191-0-202,11,5,6,89.99,,139.99
93164,MD201403-4-0-202,4,0,4,104.99,,139.99
93166,MD2014C3-261-0-202,4,1,3,89.99,,139.99
93169,MD2016C3-261-0-202,11,11,0,94.99,,
93171,MD2016T1-33-0-202,12,12,0,152.27,,
93174,MD3070-191-0-202,10,6,4,72.51,,99.99
93175,MD3070-268-0-202,17,6,11,72.51,,99.99
93177,MD3181-123-0-202,3,3,0,147.80,,214.99
93178,MD3181-13-0-202,5,5,0,147.80,,214.99
93179,MD3181LE-13-0-101,0,0,0,305.81,,
93183,MD3181LE-33-0-101,0,0,0,305.81,,
93184,MD318302-123-0-202,8,2,6,192.49,,279.99
93185,MD318302-13-0-202,0,0,0,192.49,,279.99
93186,MD318302-262-0-202,15,11,4,192.49,,279.99
93187,MD3183LE-13-0-101,0,0,0,332.49,,
93190,MD3183LE-33-0-101,0,0,0,332.49,,
93191,MD3183T2-33-0-101,14,12,2,324.99,,
93192,MD3183T3-239-0-202,10,10,0,312.28,,
93193,MD318402-123-0-202,18,18,0,206.24,,299.99
93194,MD318402-13-0-202,11,7,4,206.24,,299.99
93201,MD5183-13-0-202,0,0,0,189.05,,274.99
93202,MD7183-191-0-202,5,3,2,148.80,,199.99
93203,MD7183-268-202,2,0,2,148.80,,199.99
93204,MD7183-4-0-202,3,1,2,148.80,,199.99
93210,000-156-058-11,1,1,0,77.27,,
93235,MV3104T1-2-0-216,6,0,6,46.39,,
93236,MV3128T2-2-S-216,10,5,5,62.16,,
93237,MV3128T2-2-M-216,9,2,7,62.16,,
93238,MV3128T2-2-L-216,49,21,28,62.16,,
93245,MV3128T2-2-XXL-216,9,4,5,62.16,,
93248,MV3128T2-2-7XL-216,19,16,3,62.16,,
93250,MV3192-2-0-16,0,0,0,82.83,,
93252,69080,0,0,0,16.76,,
93254,MV3196T2-2-S-216,0,0,0,59.28,,
93255,MV3196T2-2-M-216,0,0,0,59.28,,
93256,MV3196T2-2-L-216,0,0,0,59.28,,
93257,MV3196T2-2-XL-216,0,0,0,59.28,,
93258,MV3196T2-2-XXL-216,0,0,0,59.28,,
93259,MV3196T2-2-7XL-216,0,0,0,59.28,,
93260,806-1010-25,0,0,0,21.20,,
93262,MA7136-2-0-101,6,2,4,74.87,,
93263,MA7136-4-0-101,0,0,0,74.87,,
93279,MC1506-2-S-206,0,0,0,262.49,,
93280,MC1506-2-M-206,0,0,0,262.49,,
93282,MC1506-2-L-206,0,0,0,262.49,,
93283,MC1506-2-XL-206,0,0,0,262.49,,
93284,MC1506-2-XXL-206,0,0,0,262.49,,
93285,MC1506-2-XXXL-206,0,0,0,262.49,,
93286,MC1506-4-S-206,0,0,0,262.49,,
93287,MC1506-4-M-206,0,0,0,262.49,,
93288,MC1506-4-L-206,0,0,0,262.49,,
93289,MC1506-4-XL-206,0,0,0,262.49,,
93290,MC1506-4-XXL-206,0,0,0,262.49,,
93291,MC1506-4-XXXL-206,0,0,0,262.49,,
93292,MC1506T3-239-S-206,0,0,0,349.95,,
93293,MC1506T3-239-M-206,0,0,0,349.95,,
93294,MC1506T3-239-L-206,0,0,0,349.95,,
93295,MC1506T3-239-XL-206,0,0,0,349.95,,
93296,1810380,1,0,1,262.06,,
93297,MC1506T3-239-XXL-206,0,0,0,349.95,,
93298,1810381,3,0,3,262.06,,
93299,MC1506T3-239-XXXL-206,0,0,0,349.95,,
93300,1810382,2,0,2,262.06,,
93301,1810383,0,0,0,262.06,,
93302,1810384,2,2,0,286.63,,
93303,1810385,1,1,0,286.63,,
93304,1810386,2,0,2,286.63,,
93305,1810387,2,0,2,286.63,,
93306,1810388,2,0,2,114.64,,
93307,1810389,3,0,3,114.64,,
93308,1810350,3,0,3,91.71,,
93309,1810351,6,4,2,91.71,,
93310,1810356,4,0,4,90.08,,
93311,1810357,1,0,1,90.08,,
93317,MJ6214T1-2-S-206,0,0,0,287.49,,
93318,MJ6214T1-2-M-206,0,0,0,287.49,,
93319,MJ6214T1-2-L-206,0,0,0,287.49,,
93320,MJ6214T1-2-XL-206,0,0,0,287.49,,
93321,MJ6214T1-2-XXL-206,0,0,0,287.49,,
93322,MJ6214T1-2-XXXL-206,0,0,0,287.49,,
93323,MD318802-2-0-202,31,14,17,282.04,,
93324,MJ6214T1-33-S-206,0,0,0,287.49,,
93325,MJ6214T1-33-M-206,0,0,0,287.49,,
93326,MJ6214T1-33-L-206,2,2,0,287.49,,
93327,MJ6214T1-33-XL-206,1,1,0,287.49,,
93328,MJ6214T1-33-XXL-206,0,0,0,287.49,,
93329,MJ6214T1-33-XXXL-206,0,0,0,287.49,,
93330,MJ6214T3-239-S-206,0,0,0,374.95,,
93331,MJ6214T3-239-M-206,0,0,0,374.95,,
93332,MJ6214T3-239-L-206,0,0,0,374.95,,
93333,MJ6214T3-239-XL-206,0,0,0,374.95,,
93334,MJ6214T3-239-XXL-206,0,0,0,374.95,,
93335,MJ6214T3-239-XXXL-206,0,0,0,374.95,,
93342,MV3565-268-0-206,0,0,0,41.24,,59.99
93343,MV3565-277-0-206,14,9,5,41.24,,59.99
93345,MV3570-268-0-206,2,0,2,41.88,,59.99
93346,MV3570-277-0-206,0,0,0,41.88,,59.99
93348,MV3600-270-0-206,6,3,3,61.88,,89.99
93349,MV3600-272-0-206,0,0,0,61.88,,89.99
93350,MV3600CM-261-0-216,2,0,2,39.99,,
93351,P12848-100BK,0,0,0,322.40,,
93352,P12848-100BK-MS,0,0,0,362.67,,
93354,P13371-320TEBGR,0,0,0,201.49,,
93355,P13371-361TEBCL,0,0,0,201.49,,
93356,P13371-361TEBBK,0,0,0,201.49,,
93357,P13371-361TEBGR,0,0,0,201.49,,
93359,XT-SF-250-K6,0,0,0,986.21,1207.00,
93362,P12902-100GR,0,0,0,83.66,,
93363,P13157-170TEBCL,1,1,0,219.99,,
93364,P13157-170TEBGR,0,0,0,248.37,,
93365,P13157-170TEBBK,3,0,3,248.37,,
93366,T2H291,0,0,0,27.95,,
93367,TW4B19500,0,0,0,33.33,,
93368,TW4B19600,0,0,0,33.33,,
93369,TW4B19800,0,0,0,32.25,,
93370,TW4B19900,0,0,0,32.25,,
93371,TW4B20400,1,1,0,29.56,,
93372,MV5606-4-S-216,0,0,0,133.51,,
93373,MV5606-4-M-216,0,0,0,133.51,,
93374,MV5606-4-L-216,0,0,0,133.51,,
93375,TW4B23700,0,0,0,30.64,,
93376,MV5606-4-XL-216,0,0,0,133.51,,
93377,MV5606-4-XXL-216,0,0,0,133.51,,
93378,TW4B23800,1,1,0,30.64,,
93379,MV5606-4-XXXL-216,0,0,0,133.51,,
93380,TW4B24000,2,2,0,48.38,,
93381,TW4B24500,2,2,0,36.55,,
93383,TW5M40500,0,0,0,34.40,,
93384,TW5M41200,2,2,0,22.58,,
93385,TW5M41400,3,3,0,21.50,,
93386,TW5M42200,3,3,0,22.58,,
93387,TW5M42300,0,0,0,21.50,,
93388,TW5M44500,1,1,0,32.25,,
93389,P12848-1300TEBCL,0,0,0,523.88,,
93390,TW5M44900,0,0,0,32.25,,
93391,P12848-1300TEBGR,0,0,0,523.88,,
93392,TW5M46400,0,0,0,37.63,,
93393,P12848-1300TEBBK,0,0,0,523.88,,
93394,TW5M47500,47,47,0,43.00,,
93395,TW5M48600,1,1,0,32.25,,
93396,P12848-1320TEBCL,0,0,0,523.88,,
93397,P12848-1320TEBGR,0,0,0,523.88,,
93398,P12848-1320TEBBK,0,0,0,523.88,,
93399,P13371-360TEBCL,0,0,0,201.49,,
93400,P12848-1360TEBCL,0,0,0,523.88,,
93401,P12848-1360TEBGR,0,0,0,523.88,,
93402,P12848-1360TEBBK,0,0,0,523.88,,
93403,P12848-1361TEBCL,0,0,0,523.88,,
93404,P12848-1361TEBGR,0,0,0,523.88,,
93405,P12848-1361TEBBK,0,0,0,523.88,,
93406,P13228-300PCWH01,0,0,0,403.00,,
93407,P13228-135PCWH01,0,0,0,403.00,,
93408,P12848-2300TEBCL,0,0,0,362.67,,
93409,P12848-2300TEBGR,0,0,0,362.67,,
93410,P12848-2300TEBBK,0,0,0,362.67,,
93411,P12848-2320TEBCL,0,0,0,362.67,,
93412,P12848-2320TEBGR,0,0,0,362.67,,
93413,P12848-2320TEBBK,0,0,0,362.67,,
93414,P12848-2360TEBCL,0,0,0,362.67,,
93415,P12848-2360TEBGR,0,0,0,362.67,,
93416,P12848-2360TEBBK,0,0,0,362.67,,
93417,P12848-2361TEBCL,0,0,0,362.67,,
93418,P12848-2361TEBGR,0,0,0,362.67,,
93419,P12848-2361TEBBK,0,0,0,362.67,,
93420,MV4626-123-S-216,0,0,0,75.00,,119.00
93421,MV4626-123-M-216,0,0,0,75.00,,119.00
93422,MV4626-123-L-216,0,0,0,75.00,,119.00
93423,MV4626-123-XL-216,0,0,0,75.00,,119.00
93424,MV4626-123-XXL-216,0,0,0,75.00,,119.00
93425,MV4626-123-XXXL-216,0,0,0,75.00,,119.00
93426,MV8035-2-0-227,2,0,2,79.49,,
93427,MV8040-2-0-227,0,0,0,88.75,,
93428,FRBAP1319,5,0,5,22.93,,
93429,BE-EL-51004-DP,15,9,6,9.09,,
93430,BE-EL-31639-DP,5,5,0,16.33,,
93431,BE-EL-31640-DP,5,1,4,38.18,,
93432,BE-EL-51047-DP,6,5,1,14.35,,
93433,BE-EL-31643-DP,10,0,10,14.00,,
93434,BE-AN-50299-DP,9,6,3,16.93,,
93435,BE-AN-50301-DP,4,1,3,32.91,,
93437,90920,0,0,0,243.90,,
93441,OBI9000H-DS,4,2,2,505.78,,
93444,611513,0,0,0,97.99,144.19,
93464,SXV300M1,23,15,8,70.43,,
93467,010-11169-00,0,0,0,56.24,,
93472,010-12166-00,0,0,0,14.99,,
93474,02381,0,0,0,31.43,,
93475,02470,0,0,0,34.35,,
93476,02471,0,0,0,38.67,,
93477,02472,3,0,3,58.16,,
93478,02473,3,0,3,50.28,,
93479,02474,3,0,3,53.68,,
93481,UC-100D,4,4,0,45.00,,
93482,28510700,0,0,0,283.74,,
93483,28010700,0,0,0,297.37,,
93484,28011000,0,0,0,379.35,,
93485,28011500,0,0,0,566.84,,
93486,28012000,0,0,0,816.28,,
93487,28012500,0,0,0,985.42,,
93488,28013500,0,0,0,1299.38,,
93489,70405060,0,0,0,178.10,,
93490,70405070,1,0,1,219.87,,
93491,83301202,0,0,0,132.64,,
93492,83309002,5,2,3,215.93,,
93494,010-C1357-30,0,0,0,182.34,,
93495,010-C1358-30,0,0,0,182.34,,
93496,010-C1359-30,0,0,0,98.77,,
93497,010-C1360-30,0,0,0,98.77,,
93498,010-C1361-30,0,0,0,98.77,,
93499,010-C1362-30,0,0,0,98.77,,
93500,010-C1363-30,0,0,0,98.77,,
93513,MA7348-4-0-227,33,9,24,48.75,,
93514,MA6000-13-0-101,0,0,0,54.88,,
93515,MA6000-2-0-101,0,0,0,54.88,,
93518,010-02536-00,3,1,2,412.49,,
93519,010-02536-10,0,0,0,472.49,,
93520,010-12545-03,6,6,0,26.24,,
93521,1061017-BLK,11,6,5,69.99,,
93524,HE-EL3,0,0,0,119.59,227.99,
93558,157050R,8,2,6,104.99,,
93559,158042R,6,6,0,89.99,,
93562,134218R,0,0,0,84.99,,
93563,138005R,0,0,0,49.99,,
93564,134212R,6,5,1,99.99,,
93565,132105R,2,2,0,59.99,,
93566,150142R,5,5,0,99.99,,
93567,134211R,6,1,5,94.99,,
93568,130105R,0,0,0,54.99,,
93573,GP2040-16,0,0,0,334.53,,
93574,3187,76,71,5,35.99,,
93579,B45-DT-9N,0,0,0,280.68,,
93581,890099P,2,0,2,38.42,66.97,
93582,890086WDP,30,10,20,30.50,53.97,
93583,62-542-TR-WT,0,0,0,52.44,,
93585,0315DP1STS,0,0,0,6.08,,
93586,0315DP2STS,0,0,0,7.57,,
93587,0330DP1STS,0,0,0,5.55,,
93588,0330DP2STS,0,0,0,7.57,,
93589,M0616,0,0,0,11.93,,
93590,2018MB,2,0,2,21.09,,
93612,BK-0019-C,0,0,0,28.44,,
93614,11185,0,0,0,7.33,,
93637,MDA-5H,9,7,2,737.99,,
93666,010-13228-04,0,0,0,74.99,,
93667,010-13228-03,0,0,0,22.49,,
93668,010-13228-02,0,0,0,22.49,,
93669,010-13228-01,0,0,0,22.49,,
93670,010-13228-00,8,8,0,89.99,,
93672,HT1424AW,0,0,0,153.85,,
93673,Z76-8000POL25.5-1,0,0,0,77.71,,
93677,1710BL-14B-KIT,0,0,0,594.75,,
93678,RBA-200-ROP,0,0,0,250.31,,
93679,RTB-50,0,0,0,55.69,,
93680,RTB-75,0,0,0,61.88,,
93681,BAT512132410,5,0,5,1340.79,,1654.10
93689,ARG-2,22,0,22,14.44,,
93690,ARG-3,4,0,4,16.11,,
93692,010-12953-01,0,0,0,39.99,,
93695,ARG-1,19,7,12,13.33,,
93697,SH-003,2,1,1,201.60,,
93698,B00070501,0,0,0,148.83,171.89,
93700,010-02815-00,100,44,56,849.99,,
93710,010-13267-00,6,3,3,26.24,,
93711,010-13268-00,2,0,2,18.74,,
93712,010-13268-10,5,5,0,26.24,,
93714,010-13266-10,1,1,0,74.99,,
93716,010-13269-10,0,0,0,26.24,,
93717,010-13266-20,10,7,3,71.24,,
93718,010-13269-20,3,2,1,14.99,,
93719,010-13266-30,3,2,1,14.99,,
93720,010-13270-00,11,3,8,18.74,,
93721,010-13269-00,2,1,1,14.99,,
93724,010-13273-00,9,7,2,22.49,,
93729,010-13274-10,4,3,1,29.99,,
93730,010-13275-00,4,3,1,18.74,,
93732,010-13276-00,1,1,0,22.49,,
93733,010-13269-01,1,0,1,14.99,,
93734,010-13273-10,1,1,0,22.49,,
93735,010-13269-40,1,0,1,14.99,,
93737,02475,1,0,1,59.08,,
93738,02476,3,0,3,71.55,,
93739,02477,0,0,0,107.63,,
93740,02479,2,0,2,11.83,,
93741,02480,3,0,3,16.41,,
93742,02481,2,2,0,26.68,,
93743,03-REV-BH,51,17,34,72.56,,
93744,62632,4,2,2,43.90,,
93759,010-13101-20,3,2,1,67.97,,
93760,010-13101-10,0,0,0,67.97,,
93761,010-13101-00,1,1,0,67.97,,
93763,1630001,8,2,6,37.71,,
93765,1640002,5,5,0,30.66,,
93766,11850,3,2,1,420.71,,
93771,6275,1,0,1,162.77,244.15,
93776,09-36012,0,0,0,4.67,,
93779,RF15107,0,0,0,9.70,,
93786,941600120,6,1,5,1332.99,,1549.99
93787,915313,0,0,0,352.49,,469.99
93788,LFV-12VA,8,8,0,55.68,,
93790,LFVLF-10,63,63,0,476.28,,
93791,LFVLF-8,31,31,0,325.00,,
93794,MSCLF-10,8,8,0,15.07,,
93796,CT3916,2,1,1,1154.59,,
93797,CT3918,3,1,2,1265.96,,
93798,CT3920,1,0,1,1384.76,,
93799,CT3920XS,0,0,0,1503.56,,
93800,CT3922,0,0,0,1689.19,,
93801,CT3924,0,0,0,1726.31,,
93802,CT3926,0,0,0,1793.14,,
93806,GP1600-17,0,0,0,341.81,,
93809,400-080-26,0,0,0,1015.03,,1294.15
93811,SB50GR1,28,24,4,19.94,,
93814,CABLE-STARTER-1,2,1,1,128.80,,
93827,MC0075-1084,0,0,0,52.88,,
93828,MC0075-1133,1,1,0,52.88,,
93830,MRV050WR-251-XS/S-216,0,0,0,93.75,,
93831,MRV050WR-251-M/L-216,3,3,0,93.75,,
93832,MRV050WR-251-XL/XXL-216,3,3,0,93.75,,
93834,325181-3,8,4,4,56.65,,
93835,325188-1,6,4,2,48.89,,
93836,325189-1,8,4,4,34.85,,
93837,403051-1,2,1,1,37.56,,
93839,FVSGEL185R05A00,2,1,1,39.60,,
93840,F4-A100-S,1,0,1,2749.99,,
93848,010-02732-10,0,0,0,674.99,,
93849,010-02732-11,1,1,0,1237.49,,
